# blastp
# Iteration: 0
# Query: unnamed protein product
# RID: ZN06FMZV013
# Database: refseq_protein
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 155 hits found
unnamed	XP_024712318.1	40.909	308	176	2	17	324	1308	1609	5.20e-53	206	56.49
unnamed	XP_025343289.1	54.952	313	139	2	9	320	9	320	1.32e-94	323	71.25
unnamed	XP_024716363.1	52.012	323	151	3	2	323	3	322	2.40e-87	302	68.73
unnamed	XP_024711350.1	47.826	322	165	1	9	330	8	326	1.45e-77	270	64.60
unnamed	XP_025341988.1	46.933	326	171	1	1	324	1	326	3.48e-74	264	62.58
unnamed	XP_462630.1	45.426	317	159	6	15	320	14	327	1.90e-67	243	63.09
unnamed	XP_018712269.1	47.170	318	155	6	20	325	2	318	4.79e-67	231	63.21
unnamed	XP_018709942.1	45.181	332	169	6	12	331	12	342	1.27e-66	230	63.25
unnamed	XP_025336698.1	40.841	333	188	4	1	325	1	332	1.02e-60	226	59.46
unnamed	XP_002770057.1	42.442	344	180	8	1	331	1	339	2.85e-60	227	59.30
unnamed	XP_025341634.1	40.063	317	184	5	16	328	18	332	8.26e-60	222	60.57
unnamed	XP_028892087.1	43.119	327	175	4	10	325	6	332	2.19e-59	221	60.24
unnamed	XP_025335681.1	42.988	328	180	3	1	322	1	327	1.86e-58	222	59.76
unnamed	XP_024711300.1	40.118	339	192	5	1	329	1	338	8.91e-58	218	59.00
unnamed	XP_025344020.1	42.357	314	170	4	21	325	19	330	1.07e-57	215	59.24
unnamed	XP_028889361.1	38.339	313	191	2	16	328	18	328	6.16e-54	204	58.47
unnamed	XP_018709340.1	42.056	321	176	6	12	325	12	329	4.48e-53	198	59.19
unnamed	XP_025344415.1	37.651	332	186	8	9	320	9	339	5.82e-52	202	58.43
unnamed	XP_024713725.1	37.700	313	193	2	16	328	18	328	5.30e-51	198	56.55
unnamed	XP_025339494.1	38.658	313	190	2	16	328	18	328	2.04e-50	197	56.55
unnamed	XP_025336343.1	36.095	338	181	6	21	325	19	354	9.62e-47	184	52.37
unnamed	XP_024713752.1	35.262	363	192	7	1	325	2	359	4.40e-45	181	52.62
unnamed	XP_020063353.1	36.207	348	188	14	1	325	1	337	4.24e-42	164	54.60
unnamed	XP_025344412.1	40.323	310	183	2	20	329	6	313	9.93e-42	172	57.10
unnamed	XP_001386379.2	34.012	344	195	12	5	326	2	335	7.38e-38	156	54.36
unnamed	XP_018710225.1	37.898	314	181	6	16	320	14	322	2.02e-37	151	54.46
unnamed	XP_001386767.2	34.870	347	186	15	10	325	1	338	8.48e-36	148	54.18
unnamed	XP_001383276.2	32.362	343	202	11	5	326	2	335	1.64e-35	148	53.35
unnamed	XP_002550900.1	32.945	343	200	10	6	325	5	340	3.71e-35	151	53.64
unnamed	XP_001387297.2	33.434	332	196	10	17	330	4	328	6.69e-35	147	51.20
unnamed	XP_020061729.1	33.832	334	192	12	14	325	1	327	1.05e-34	144	52.99
unnamed	XP_001482143.1	36.119	335	195	8	5	326	4	332	1.86e-34	150	54.63
unnamed	XP_002547764.1	34.085	355	195	17	1	330	1	341	6.84e-34	149	53.24
unnamed	XP_714203.1	34.503	342	197	10	5	327	4	337	1.07e-33	148	52.05
unnamed	XP_001485543.1	34.320	338	198	11	6	326	43	373	6.19e-33	140	52.37
unnamed	XP_001487825.1	32.239	335	207	9	6	326	3	331	7.26e-33	145	53.73
unnamed	XP_001485548.1	35.179	307	185	9	17	316	16	315	1.04e-32	145	56.68
unnamed	XP_711686.2	35.965	342	190	10	4	327	7	337	1.80e-32	144	50.88
unnamed	XP_001385882.2	32.759	348	200	12	7	330	4	341	2.01e-32	142	51.44
unnamed	XP_001386047.2	31.045	335	208	10	9	330	8	332	1.09e-31	137	52.54
unnamed	XP_002547617.1	33.538	325	185	11	24	325	23	339	4.40e-31	139	53.54
unnamed	XP_018710762.1	34.139	331	200	8	1	320	1	324	1.15e-30	132	49.55
unnamed	XP_002547615.1	32.448	339	198	11	10	325	9	339	1.18e-30	138	52.51
unnamed	XP_034010991.1	31.402	328	202	9	6	318	3	322	1.57e-30	133	51.52
unnamed	XP_018713570.1	34.375	320	196	7	12	320	10	326	3.92e-30	131	50.62
unnamed	XP_001387240.2	31.065	338	207	10	7	324	4	335	8.15e-30	131	52.96
unnamed	XP_718630.1	31.214	346	206	12	3	325	1	337	9.32e-30	136	52.31
unnamed	XP_717330.2	31.737	334	201	10	12	325	11	337	1.80e-29	135	50.90
unnamed	XP_018714228.1	31.546	317	202	6	14	320	5	316	2.21e-29	129	49.21
unnamed	XP_001386404.2	32.849	344	197	12	5	324	3	336	5.04e-29	132	51.74
unnamed	XP_034010684.1	32.993	294	181	8	17	301	14	300	5.49e-29	128	54.08
unnamed	XP_001385682.2	32.424	330	198	11	16	325	14	338	6.22e-29	129	50.91
unnamed	XP_003868553.1	32.070	343	201	11	7	325	6	340	7.63e-29	132	50.15
unnamed	XP_018714595.1	30.606	330	215	8	12	330	9	335	1.82e-28	126	49.09
unnamed	XP_714246.2	31.965	341	200	10	9	324	5	338	3.10e-28	131	51.03
unnamed	XP_002418802.1	32.164	342	198	11	9	324	5	338	3.72e-28	131	51.75
unnamed	XP_002421924.1	30.838	334	204	9	12	325	11	337	3.74e-28	131	50.30
unnamed	XP_002421951.1	31.138	334	203	9	12	325	11	337	4.35e-28	130	50.30
unnamed	XP_002421505.1	34.402	343	194	11	4	327	7	337	5.07e-28	131	50.15
unnamed	XP_002420471.1	32.759	348	198	13	1	325	1	335	7.20e-28	130	51.15
unnamed	XP_018709273.1	32.836	335	199	8	1	320	1	324	7.77e-28	124	47.76
unnamed	XP_020062062.1	32.615	325	187	13	25	325	23	339	9.15e-28	129	51.08
unnamed	XP_003868554.1	31.412	347	206	12	3	325	2	340	1.22e-27	129	50.14
unnamed	XP_002549927.1	31.977	344	200	11	5	325	25	357	1.41e-27	129	49.71
unnamed	XP_018709275.1	31.861	317	201	6	14	320	5	316	1.45e-27	124	47.95
unnamed	XP_002421668.1	31.250	336	204	10	10	325	9	337	1.67e-27	129	51.19
unnamed	XP_715137.2	30.240	334	206	9	12	325	11	337	4.31e-27	127	50.30
unnamed	XP_036665264.1	32.059	340	199	11	10	325	8	339	4.51e-27	128	50.59
unnamed	XP_002421681.1	31.343	335	205	9	3	319	2	329	5.00e-27	127	49.25
unnamed	XP_002420246.1	32.353	340	202	11	12	330	11	343	9.77e-27	127	51.76
unnamed	XP_715535.1	31.988	347	208	11	5	330	4	343	1.43e-26	126	51.59
unnamed	XP_002546360.1	31.385	325	192	11	24	325	24	340	2.37e-26	125	53.54
unnamed	XP_001386218.2	32.164	342	191	14	10	324	11	338	3.44e-26	122	50.00
unnamed	XP_717969.1	29.851	335	210	9	3	319	2	329	4.22e-26	125	49.85
unnamed	XP_018713134.1	31.657	338	203	9	12	331	12	339	1.10e-25	119	47.04
unnamed	XP_001382756.2	32.831	332	195	12	21	330	3	328	1.84e-25	119	50.30
unnamed	XP_006684896.1	32.722	327	192	9	21	325	39	359	1.99e-25	118	49.24
unnamed	XP_714201.2	30.435	345	210	12	5	326	3	340	1.34e-24	119	48.99
unnamed	XP_018714655.1	30.960	323	204	10	20	330	22	337	1.53e-24	115	47.68
unnamed	XP_002420375.1	30.636	346	202	14	10	325	7	344	1.65e-24	119	52.31
unnamed	XP_034012475.1	31.562	320	191	14	22	324	17	325	2.15e-24	115	48.12
unnamed	XP_002547620.1	30.726	358	207	14	3	327	1	350	2.66e-24	119	50.00
unnamed	XP_018712964.1	30.938	320	208	6	12	320	10	327	3.12e-24	114	48.12
unnamed	XP_002545452.1	29.226	349	217	12	5	330	3	344	5.52e-24	118	48.14
unnamed	XP_001382762.1	29.577	355	209	15	5	330	2	344	1.31e-23	114	47.89
unnamed	XP_034013359.1	33.673	294	177	9	10	292	6	292	8.38e-23	114	55.78
unnamed	XP_018714824.1	29.394	330	213	10	13	325	18	344	6.35e-22	108	49.70
unnamed	XP_001386216.2	29.607	331	205	12	14	324	12	334	1.53e-21	108	44.41
unnamed	XP_018712283.1	30.631	333	212	11	12	331	10	336	1.64e-21	107	47.75
unnamed	XP_018709277.1	31.579	342	212	10	1	325	1	337	1.95e-21	106	46.49
unnamed	XP_018710226.1	30.960	323	201	8	11	320	9	322	3.37e-21	108	48.30
unnamed	XP_018710946.1	29.560	318	200	8	16	319	16	323	1.00e-20	104	45.60
unnamed	XP_001385024.2	28.107	338	218	11	5	324	22	352	3.02e-20	104	48.22
unnamed	XP_002550128.1	30.347	346	207	12	3	324	1	336	3.72e-20	106	48.55
unnamed	XP_001386602.2	30.612	343	204	11	10	327	7	340	9.00e-20	102	49.27
unnamed	XP_018713972.1	29.430	316	201	9	20	320	25	333	2.38e-19	100	43.35
unnamed	XP_001385681.2	34.295	312	174	11	21	312	20	320	1.12e-18	102	49.36
unnamed	XP_722183.2	27.108	332	214	10	10	324	11	331	1.21e-17	98.6	44.58
unnamed	XP_006683698.1	27.129	317	208	10	22	324	21	328	3.29e-17	94.0	48.90
unnamed	XP_036668412.1	25.215	349	222	13	5	324	2	340	1.76e-15	90.1	43.84
unnamed	XP_034012484.1	28.477	302	198	8	37	326	33	328	3.99e-15	90.5	50.33
unnamed	XP_034012476.1	29.393	313	205	8	11	316	9	312	6.41e-15	90.1	50.48
unnamed	XP_001523105.1	29.070	344	208	16	6	327	5	334	1.27e-14	89.4	48.26
unnamed	XP_036667770.1	25.649	308	203	9	5	293	4	304	4.72e-14	85.5	46.43
unnamed	XP_002419003.1	26.036	338	222	10	11	326	10	341	6.04e-14	86.3	41.42
unnamed	XP_036663837.1	26.420	352	209	15	9	325	2	338	1.00e-13	84.7	42.90
unnamed	XP_002546744.1	26.608	342	216	13	4	330	5	326	1.61e-13	82.8	43.27
unnamed	XP_002614819.1	29.730	333	195	16	9	319	8	323	2.40e-13	83.2	47.75
unnamed	XP_036664320.1	25.857	321	206	11	29	324	29	342	5.92e-13	82.4	45.79
unnamed	XP_003678549.1	27.869	305	202	8	22	319	24	317	6.18e-13	83.6	47.54
unnamed	XP_717774.1	25.740	338	223	10	11	326	10	341	1.44e-12	81.6	42.01
unnamed	XP_036664318.1	26.012	346	212	15	9	324	12	343	1.49e-12	81.3	43.93
unnamed	XP_002550387.1	27.103	321	202	12	24	330	22	324	5.04e-12	80.1	46.11
unnamed	XP_002547891.1	25.714	315	204	10	11	311	10	308	9.34e-12	79.7	41.90
unnamed	XP_036664321.1	25.627	359	226	14	5	329	4	355	1.42e-11	78.2	44.29
unnamed	XP_036667771.1	25.000	352	219	12	5	324	4	342	2.04e-11	77.4	42.90
unnamed	XP_003868555.1	25.163	306	204	8	5	292	4	302	3.12e-11	78.2	45.10
unnamed	XP_002614829.1	29.352	293	182	11	9	289	7	286	3.38e-11	77.8	49.15
unnamed	XP_002419002.1	25.429	350	230	11	4	330	5	346	6.91e-11	77.4	42.57
unnamed	XP_022466281.1	27.937	315	186	10	43	329	69	370	9.06e-11	76.6	46.98
unnamed	XP_036664319.1	25.740	338	199	12	28	326	28	352	3.97e-10	73.6	43.20
unnamed	XP_002547904.1	28.024	339	212	14	9	325	3	331	2.33e-09	72.4	43.66
unnamed	XP_036664322.1	23.841	302	205	8	10	293	9	303	2.42e-09	71.2	42.72
unnamed	XP_002614815.1	26.844	339	212	15	9	324	8	333	4.99e-09	70.9	44.25
unnamed	XP_447567.2	28.308	325	171	17	35	324	32	329	3.10e-08	68.9	45.54
unnamed	XP_002550768.1	27.044	318	204	9	20	325	24	325	3.28e-08	67.8	41.82
unnamed	XP_002614120.1	26.667	345	213	18	10	328	9	339	2.89e-07	65.1	46.09
unnamed	XP_001383953.2	26.301	346	220	14	5	331	8	337	3.09e-07	65.5	45.66
unnamed	XP_003672684.1	26.415	318	189	11	40	329	38	338	9.27e-07	63.2	44.34
unnamed	XP_445977.1	28.358	335	205	16	12	323	14	336	1.71e-06	63.2	45.37
unnamed	XP_003671892.1	25.424	354	223	14	1	329	2	339	2.21e-06	62.8	47.46


