ID	length	Ser	Thr
lcl|CP048130.1_cds_QHS69449.1_1	693	0	187
lcl|CP048130.1_cds_QHS69448.1_1	471	0	129
lcl|CP048130.1_cds_QHS69447.1_1	1632	0	414
lcl|CP048130.1_cds_QHS69446.1_1	2307	0	582
lcl|CP048130.1_cds_QHS69445.1_1	729	0	195
lcl|CP048130.1_cds_QHS69444.1_1	606	0	138
lcl|CP048130.1_cds_QHS69443.1_1	2127	0	561
lcl|CP048130.1_cds_QHS69442.1_1	327	0	72
lcl|CP048130.1_cds_QHS69441.1_1	3237	0	874
lcl|CP048130.1_cds_QHS69440.1_1	642	0	204
lcl|CP048130.1_cds_QHS69439.1_1	1356	0	321
lcl|CP048130.1_cds_QHS69438.1_1	2946	0	792
lcl|CP048130.1_cds_QHS69437.1_1	3435	0	937
lcl|CP048130.1_cds_QHS69436.1_1	597	0	148
lcl|CP048130.1_cds_QHS69435.1_1	1164	0	316
lcl|CP048130.1_cds_QHS69434.1_1	276	0	57
lcl|CP048130.1_cds_QHS69433.1_1	885	0	130
lcl|CP048130.1_cds_QHS69432.1_1	1350	0	326
lcl|CP048130.1_cds_QHS69431.1_1	318	0	94
lcl|CP048130.1_cds_QHS69430.1_1	267	0	60
lcl|CP048130.1_cds_QHS69429.1_1	882	0	199
lcl|CP048130.1_cds_QHS69428.1_1	3468	0	1012
lcl|CP048130.1_cds_QHS69427.1_1	3330	0	793
lcl|CP048130.1_cds_QHS69426.1_1	4341	0	1152
lcl|CP048130.1_cds_QHS69425.1_1	984	0	208
lcl|CP048130.1_cds_QHS69424.1_1	1359	0	386
lcl|CP048130.1_cds_QHS69423.1_1	1047	0	282
lcl|CP048130.1_cds_QHS69422.1_1	1371	0	318
lcl|CP048130.1_cds_QHS69421.1_1	2553	0	609
lcl|CP048130.1_cds_QHS69420.1_1	633	0	129
lcl|CP048130.1_cds_QHS69419.1_1	1839	0	492
lcl|CP048130.1_cds_QHS69418.1_1	528	0	132
lcl|CP048130.1_cds_QHS69417.1_1	1650	0	447
lcl|CP048130.1_cds_QHS69416.1_1	1533	0	403
lcl|CP048130.1_cds_QHS69415.1_1	2364	0	582
lcl|CP048130.1_cds_QHS69414.1_1	900	0	173
lcl|CP048130.1_cds_QHS69413.1_1	411	0	94
lcl|CP048130.1_cds_QHS69412.1_1	1710	0	477
lcl|CP048130.1_cds_QHS69411.1_1	762	0	206
lcl|CP048130.1_cds_QHS69410.1_1	2292	0	721
lcl|CP048130.1_cds_QHS69409.1_1	987	0	290
lcl|CP048130.1_cds_QHS69408.1_1	1974	0	516
lcl|CP048130.1_cds_QHS69407.1_1	1014	0	254
lcl|CP048130.1_cds_QHS69406.1_1	1140	0	224
lcl|CP048130.1_cds_QHS69405.1_1	3039	0	886
lcl|CP048130.1_cds_QHS69404.1_1	594	0	127
lcl|CP048130.1_cds_QHS69403.1_1	297	0	88
lcl|CP048130.1_cds_QHS69402.1_1	168	0	57
lcl|CP048130.1_cds_QHS69401.1_1	1227	0	249
lcl|CP048130.1_cds_QHS69400.1_1	633	0	171
lcl|CP048130.1_cds_QHS69399.1_1	1008	0	254
lcl|CP048130.1_cds_QHS69398.1_1	2766	0	906
lcl|CP048130.1_cds_QHS69397.1_1	1692	0	515
lcl|CP048130.1_cds_QHS69396.1_1	1497	0	354
lcl|CP048130.1_cds_QHS69395.1_1	408	0	87
lcl|CP048130.1_cds_QHS69394.1_1	2301	0	587
lcl|CP048130.1_cds_QHS69393.1_1	417	0	105
lcl|CP048130.1_cds_QHS69392.1_1	2895	0	815
lcl|CP048130.1_cds_QHS69391.1_1	2970	0	852
lcl|CP048130.1_cds_QHS69390.1_1	1866	0	624
lcl|CP048130.1_cds_QHS69389.1_1	1719	0	520
lcl|CP048130.1_cds_QHS69388.1_1	2523	0	658
lcl|CP048130.1_cds_QHS69387.1_1	1203	0	390
lcl|CP048130.1_cds_QHS69386.1_1	1359	0	448
lcl|CP048130.1_cds_QHS69385.1_1	1983	0	491
lcl|CP048130.1_cds_QHS69384.1_1	555	0	132
lcl|CP048130.1_cds_QHS69383.1_1	375	0	95
lcl|CP048130.1_cds_QHS69382.1_1	2556	0	748
lcl|CP048130.1_cds_QHS69381.1_1	3933	0	1147
lcl|CP048130.1_cds_QHS69380.1_1	1164	0	334
lcl|CP048130.1_cds_QHS69379.1_1	4167	0	1180
lcl|CP048130.1_cds_QHS69378.1_1	327	0	80
lcl|CP048130.1_cds_QHS69377.1_1	1977	0	422
lcl|CP048130.1_cds_QHS69376.1_1	1695	0	434
lcl|CP048130.1_cds_QHS69375.1_1	2478	0	598
lcl|CP048130.1_cds_QHS69374.1_1	627	0	165
lcl|CP048130.1_cds_QHS69373.1_1	318	0	77
lcl|CP048130.1_cds_QHS69372.1_1	1095	0	286
lcl|CP048130.1_cds_QHS69371.1_1	717	0	210
lcl|CP048130.1_cds_QHS69370.1_1	705	0	204
lcl|CP048130.1_cds_QHS69369.1_1	3804	0	1110
lcl|CP048130.1_cds_QHS69368.1_1	1461	0	515
lcl|CP048130.1_cds_QHS69367.1_1	1422	0	319
lcl|CP048130.1_cds_QHS69366.1_1	1608	0	415
lcl|CP048130.1_cds_QHS69365.1_1	774	0	160
lcl|CP048130.1_cds_QHS69364.1_1	1746	0	391
lcl|CP048130.1_cds_QHS69363.1_1	1371	0	370
lcl|CP048130.1_cds_QHS69362.1_1	498	0	128
lcl|CP048130.1_cds_QHS69361.1_1	1464	0	387
lcl|CP048130.1_cds_QHS69360.1_1	1077	0	275
lcl|CP048130.1_cds_QHS69359.1_1	855	0	237
lcl|CP048130.1_cds_QHS69358.1_1	1278	0	366
lcl|CP048130.1_cds_QHS69357.1_1	1413	0	398
lcl|CP048130.1_cds_QHS69356.1_1	1128	0	253
lcl|CP048130.1_cds_QHS69355.1_1	594	0	144
lcl|CP048130.1_cds_QHS69354.1_1	1434	0	356
lcl|CP048130.1_cds_QHS69353.1_1	330	0	86
lcl|CP048130.1_cds_QHS69352.1_1	942	0	184
lcl|CP048130.1_cds_QHS69351.1_1	1089	0	292
lcl|CP048130.1_cds_QHS69350.1_1	4548	0	1483
lcl|CP048130.1_cds_QHS69349.1_1	450	0	122
lcl|CP048130.1_cds_QHS69348.1_1	1194	0	336
lcl|CP048130.1_cds_QHS69347.1_1	1629	0	431
lcl|CP048130.1_cds_QHS69346.1_1	726	0	163
lcl|CP048130.1_cds_QHS69345.1_1	1758	0	437
lcl|CP048130.1_cds_QHS69344.1_1	498	0	106
lcl|CP048130.1_cds_QHS69343.1_1	762	0	170
lcl|CP048130.1_cds_QHS69342.1_1	402	0	98
lcl|CP048130.1_cds_QHS69341.1_1	1332	0	381
lcl|CP048130.1_cds_QHS69340.1_1	591	0	119
lcl|CP048130.1_cds_QHS69339.1_1	2772	0	790
lcl|CP048130.1_cds_QHS69338.1_1	2517	0	676
lcl|CP048130.1_cds_QHS69337.1_1	858	0	243
lcl|CP048130.1_cds_QHS69336.1_1	237	0	62
lcl|CP048130.1_cds_QHS69335.1_1	750	0	258
lcl|CP048130.1_cds_QHS69334.1_1	795	0	225
lcl|CP048130.1_cds_QHS69333.1_1	1479	0	408
lcl|CP048130.1_cds_QHS69332.1_1	2871	0	774
lcl|CP048130.1_cds_QHS69331.1_1	747	0	205
lcl|CP048130.1_cds_QHS69330.1_1	1020	0	295
lcl|CP048130.1_cds_QHS69329.1_1	1401	0	408
lcl|CP048130.1_cds_QHS69328.1_1	1938	0	500
lcl|CP048130.1_cds_QHS69327.1_1	1248	0	322
lcl|CP048130.1_cds_QHS69326.1_1	1599	0	460
lcl|CP048130.1_cds_QHS69325.1_1	843	0	218
lcl|CP048130.1_cds_QHS69324.1_1	1077	0	257
lcl|CP048130.1_cds_QHS69323.1_1	1089	0	263
lcl|CP048130.1_cds_QHS69322.1_1	312	0	85
lcl|CP048130.1_cds_QHS69321.1_1	411	0	94
lcl|CP048130.1_cds_QHS69320.1_1	474	0	131
lcl|CP048130.1_cds_QHS69319.1_1	1458	0	522
lcl|CP048130.1_cds_QHS69318.1_1	678	0	190
lcl|CP048130.1_cds_QHS69317.1_1	1200	0	342
lcl|CP048130.1_cds_QHS69316.1_1	1764	0	490
lcl|CP048130.1_cds_QHS69315.1_1	483	0	118
lcl|CP048130.1_cds_QHS69314.1_1	585	0	150
lcl|CP048130.1_cds_QHS69313.1_1	339	0	72
lcl|CP048130.1_cds_QHS69312.1_1	804	0	249
lcl|CP048130.1_cds_QHS69311.1_1	1566	0	478
lcl|CP048130.1_cds_QHS69310.1_1	2667	0	736
lcl|CP048130.1_cds_QHS69309.1_1	855	0	222
lcl|CP048130.1_cds_QHS69308.1_1	1674	0	449
lcl|CP048130.1_cds_QHS69307.1_1	945	0	228
lcl|CP048130.1_cds_QHS69306.1_1	1980	0	445
lcl|CP048130.1_cds_QHS69305.1_1	711	0	167
lcl|CP048130.1_cds_QHS69304.1_1	1629	0	549
lcl|CP048130.1_cds_QHS69303.1_1	2556	0	679
lcl|CP048130.1_cds_QHS69302.1_1	1362	0	358
lcl|CP048130.1_cds_QHS69301.1_1	954	0	269
lcl|CP048130.1_cds_QHS69300.1_1	951	0	264
lcl|CP048130.1_cds_QHS69299.1_1	441	0	96
lcl|CP048130.1_cds_QHS69298.1_1	1593	0	395
lcl|CP048130.1_cds_QHS69297.1_1	693	0	186
lcl|CP048130.1_cds_QHS69296.1_1	1743	0	396
lcl|CP048130.1_cds_QHS69295.1_1	2085	0	508
lcl|CP048130.1_cds_QHS69294.1_1	1305	0	425
lcl|CP048130.1_cds_QHS69293.1_1	369	0	83
lcl|CP048130.1_cds_QHS69292.1_1	1341	0	401
lcl|CP048130.1_cds_QHS69291.1_1	948	0	247
lcl|CP048130.1_cds_QHS69290.1_1	1233	0	271
lcl|CP048130.1_cds_QHS69289.1_1	390	0	92
lcl|CP048130.1_cds_QHS69288.1_1	561	0	162
lcl|CP048130.1_cds_QHS69287.1_1	2676	0	813
lcl|CP048130.1_cds_QHS69286.1_1	1467	0	409
lcl|CP048130.1_cds_QHS69285.1_1	948	0	212
lcl|CP048130.1_cds_QHS69284.1_1	1236	0	364
lcl|CP048130.1_cds_QHS69283.1_1	201	0	61
lcl|CP048130.1_cds_QHS69282.1_1	1005	0	219
lcl|CP048130.1_cds_QHS69281.1_1	546	0	149
lcl|CP048130.1_cds_QHS69280.1_1	1707	0	470
lcl|CP048130.1_cds_QHS69279.1_1	1377	0	439
lcl|CP048130.1_cds_QHS69278.1_1	1611	0	376
lcl|CP048130.1_cds_QHS69277.1_1	1113	0	322
lcl|CP048130.1_cds_QHS69276.1_1	231	0	59
lcl|CP048130.1_cds_QHS69275.1_1	531	0	127
lcl|CP048130.1_cds_QHS69274.1_1	1326	0	381
lcl|CP048130.1_cds_QHS69273.1_1	1341	0	370
lcl|CP048130.1_cds_QHS69272.1_1	195	0	53
lcl|CP048130.1_cds_QHS69271.1_1	1512	0	399
lcl|CP048130.1_cds_QHS69270.1_1	5505	0	1564
lcl|CP048130.1_cds_QHS69269.1_1	1308	0	436
lcl|CP048130.1_cds_QHS69268.1_1	1281	0	358
lcl|CP048130.1_cds_QHS69267.1_1	1065	0	323
lcl|CP048130.1_cds_QHS69266.1_1	2799	0	749
lcl|CP048130.1_cds_QHS69265.1_1	2439	0	616
lcl|CP048130.1_cds_QHS69264.1_1	213	0	48
lcl|CP048130.1_cds_QHS69263.1_1	639	0	189
lcl|CP048130.1_cds_QHS69262.1_1	1674	0	401
lcl|CP048130.1_cds_QHS69261.1_1	2421	0	583
lcl|CP048130.1_cds_QHS69260.1_1	741	0	170
lcl|CP048130.1_cds_QHS69259.1_1	1260	0	370
lcl|CP048130.1_cds_QHS69258.1_1	399	0	89
lcl|CP048130.1_cds_QHS69257.1_1	702	0	177
lcl|CP048130.1_cds_QHS69256.1_1	1146	0	309
lcl|CP048130.1_cds_QHS69255.1_1	1839	0	509
lcl|CP048130.1_cds_QHS69254.1_1	1266	0	244
lcl|CP048130.1_cds_QHS69253.1_1	1350	0	340
lcl|CP048130.1_cds_QHS69252.1_1	4056	0	1180
lcl|CP048130.1_cds_QHS69251.1_1	1302	0	329
lcl|CP048130.1_cds_QHS69250.1_1	1362	0	432
lcl|CP048130.1_cds_QHS69249.1_1	2229	0	641
lcl|CP048130.1_cds_QHS69248.1_1	501	0	104
lcl|CP048130.1_cds_QHS69247.1_1	456	0	87
lcl|CP048130.1_cds_QHS69246.1_1	1209	0	321
lcl|CP048130.1_cds_QHS69245.1_1	702	0	174
lcl|CP048130.1_cds_QHS69244.1_1	1761	0	538
lcl|CP048130.1_cds_QHS69243.1_1	3111	0	952
lcl|CP048130.1_cds_QHS69242.1_1	318	0	75
lcl|CP048130.1_cds_QHS69241.1_1	192	0	47
lcl|CP048130.1_cds_QHS69240.1_1	5121	0	1467
lcl|CP048130.1_cds_QHS69239.1_1	5193	0	1277
lcl|CP048130.1_cds_QHS69238.1_1	705	0	203
lcl|CP048130.1_cds_QHS69237.1_1	915	0	251
lcl|CP048130.1_cds_QHS69236.1_1	942	0	203
lcl|CP048130.1_cds_QHS69235.1_1	462	0	121
lcl|CP048130.1_cds_QHS69234.1_1	417	0	119
lcl|CP048130.1_cds_QHS69233.1_1	2880	0	813
lcl|CP048130.1_cds_QHS69232.1_1	300	0	73
lcl|CP048130.1_cds_QHS69231.1_1	222	0	50
lcl|CP048130.1_cds_QHS69230.1_1	897	0	264
lcl|CP048130.1_cds_QHS69229.1_1	633	0	168
lcl|CP048130.1_cds_QHS69228.1_1	2313	0	691
lcl|CP048130.1_cds_QHS69227.1_1	843	0	216
lcl|CP048130.1_cds_QHS69226.1_1	2067	0	588
lcl|CP048130.1_cds_QHS69225.1_1	1410	0	327
lcl|CP048130.1_cds_QHS69224.1_1	1692	0	307
lcl|CP048130.1_cds_QHS69223.1_1	2136	0	576
lcl|CP048130.1_cds_QHS69222.1_1	2838	0	848
lcl|CP048130.1_cds_QHS69221.1_1	1059	0	314
lcl|CP048130.1_cds_QHS69220.1_1	2181	0	587
lcl|CP048130.1_cds_QHS69219.1_1	1815	0	516
lcl|CP048130.1_cds_QHS69218.1_1	963	0	233
lcl|CP048130.1_cds_QHS69217.1_1	2112	0	514
lcl|CP048130.1_cds_QHS69216.1_1	1170	0	395
lcl|CP048130.1_cds_QHS69215.1_1	2823	0	838
lcl|CP048130.1_cds_QHS69214.1_1	822	0	237
lcl|CP048130.1_cds_QHS69213.1_1	2352	0	659
lcl|CP048130.1_cds_QHS69212.1_1	768	0	120
lcl|CP048130.1_cds_QHS69211.1_1	1806	0	470
lcl|CP048130.1_cds_QHS69210.1_1	1122	0	241
lcl|CP048130.1_cds_QHS69209.1_1	2925	0	819
lcl|CP048130.1_cds_QHS69208.1_1	873	0	256
lcl|CP048130.1_cds_QHS69207.1_1	1596	0	513
lcl|CP048130.1_cds_QHS69206.1_1	1368	0	386
lcl|CP048130.1_cds_QHS69205.1_1	1053	0	312
lcl|CP048130.1_cds_QHS69204.1_1	930	0	213
lcl|CP048130.1_cds_QHS69203.1_1	831	0	175
lcl|CP048130.1_cds_QHS69202.1_1	840	0	227
lcl|CP048130.1_cds_QHS69201.1_1	2346	0	690
lcl|CP048130.1_cds_QHS69200.1_1	576	0	130
lcl|CP048130.1_cds_QHS69199.1_1	1287	0	320
lcl|CP048130.1_cds_QHS69198.1_1	1761	0	350
lcl|CP048130.1_cds_QHS69197.1_1	624	0	150
lcl|CP048130.1_cds_QHS69196.1_1	429	0	104
lcl|CP048130.1_cds_QHS69195.1_1	888	0	246
